,node_814r.1_harmonico_60,node_814r.1_harmonico_180,node_814r.1_harmonico_300,node_814r.1_harmonico_420,node_814r.1_harmonico_540,node_814r.1_harmonico_660,node_814r.1_harmonico_780,node_814r.1_harmonico_900,node_814r.1_harmonico_1020,node_814r.1_harmonico_1140,node_814r.1_harmonico_1260,node_814r.1_harmonico_1380,node_814r.1_harmonico_1500,node_814r.1_harmonico_1620,node_814r.1_harmonico_1740,node_814r.1_harmonico_1860,node_814r.1_harmonico_1980,node_814r.1_harmonico_2100,node_814r.1_harmonico_2220,node_814r.1_harmonico_2340,node_814r.1_harmonico_2460,node_814r.1_harmonico_2580,node_814r.1_harmonico_2700,node_814r.1_harmonico_2820,node_814r.1_harmonico_2940
136,14967.783896028363,65.60028319933907,150.32444370794525,44.85186698139842,13.53621240414808,5.424603476922542,2.2188924479668692,0.5393193504856423,-0.5615240626528886,-1.4427337211614184,-2.2711511354838456,-3.099359172515597,-3.7732731216060373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
137,-875.9141830331954,39.38279024205104,-33.90995337697276,-91.97825361118443,-64.00966802414213,-48.55420886473664,-39.661119958192685,-34.01099677051127,-30.17718536193589,-27.46168555304868,-25.46311037494055,-23.89371671033196,-22.5461557696296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-8416.55708097918,27.865369260827837,-128.95117904200552,-105.92664641680463,-60.93434800968127,-43.097055739197806,-33.69818008871805,-27.813811604642456,-23.680789728299185,-20.474942644204443,-17.686164048354286,-14.87690456711739,-11.671761040838765,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
139,-12263.554678584718,-75.70323739766077,-147.81648708206495,14.03821310363181,21.745968613803313,19.292567831226183,16.913109942452973,15.134703039290375,13.84537430604434,12.916210879076539,12.221997086140952,11.540545744946481,10.275353199667986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-6533.600008336275,-71.99067440210565,-32.17087209391763,58.01716118331658,45.80411500810146,36.16208159751268,29.85513208576856,25.51768975085395,22.406191381658306,20.153184422975425,18.615097886574866,17.81228652227976,17.78588501579249,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
141,13386.166651375861,21.43287043988124,176.02130070703632,78.682030398891,42.00481518522393,28.561087396486354,21.82316544005451,17.799893288219252,15.133548970763623,13.232881147484836,11.758008951854253,10.363781497794076,8.381361238238398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14972.548629281484,65.9025800491095,151.29624513920302,44.96481775652798,13.323535510044236,5.041149930112462,1.662242266264445,-0.24429326457712208,-1.675895993447716,-3.0715432354031025,-4.741357042842531,-6.981197522277428,-9.886335226070825,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
143,-886.0762898788339,39.32144103960167,-34.79418811992157,-93.62996169263369,-65.7636392465083,-50.53243556602633,-41.959479238585516,-36.71693400950341,-33.38557251898741,-31.276126800200235,-29.96734355284228,-29.026009316701256,-27.7070465389831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-8426.051894159344,27.87025387170042,-130.37410009324464,-107.58297530056812,-62.5230720757311,-44.857470579511485,-35.74359337687544,-30.239580431484292,-26.6006114183802,-24.049212042375117,-22.161065214572197,-20.636089485808387,-19.219932687748656,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
145,-12264.427933113291,-76.00953599189988,-148.7548195386554,14.527533754384587,22.462060160971827,20.144765434165222,17.913850902665324,16.312170905871366,15.241109989713229,14.597407207353802,14.316742745681399,14.33796268069343,14.486921826361948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,-6528.149826123558,-72.13049891154105,-31.851045856715736,59.36739431019693,47.35475224718387,37.93065184479044,31.88011736994747,27.830660409591513,25.03119882469775,23.101534228781038,21.872582527364393,21.325464267311073,21.52034964991864,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
147,13392.584207436703,21.599149482145798,177.56098855798217,79.64461265602323,42.7965803987214,29.370837783411275,22.7129765132052,18.80291045638275,16.278194390079268,14.557388967824028,13.336411898164242,12.376202532811538,11.292614171967859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,14975.75769588626,66.28805904032028,152.5309365380756,45.0848568166558,13.00281320461041,4.4745247121619665,0.832955552001409,-1.4307989760876236,-3.3996740461180055,-5.6565940998889985,-8.77805338771745,-13.526402457644364,-20.505257913242264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
149,-897.8063989615217,39.22397023512376,-35.960996147496004,-95.82717705233965,-68.12472356423271,-53.22607847633843,-45.126272225757106,-40.49246818264137,-37.921832587208215,-36.74040037147117,-36.48615611319312,-36.441415787236366,-34.795296896991665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-8435.839685193565,27.827360161996676,-132.3608465101395,-109.77460575474413,-64.65202859798822,-47.25715370619968,-38.58200891251987,-33.67244036056556,-30.827735714305234,-29.368261579448408,-29.051215882008904,-29.880316688096233,-31.902785312338196,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
